regime,nest_mu,method,toll,n_seeds,mean_n,W_exp,W_exp_lo,W_exp_hi,W_perc,W_perc_lo,W_perc_hi,TCS_exp,TCS_perc,R,suppression_rate,suppression_lo,suppression_hi,mean_vot_suppressed,mean_vot_travelled,spo_sec
elastic,0.5,mixed|d0250e0350h0400,0.5,30,2991.366666666667,-1.7391243904270433,-1.7474734061061272,-1.7309749210051615,-1.6257505319871364,-1.6343338445618325,-1.6172971337981297,-1.8871545928984097,-1.7737807344585024,0.12335850205947188,0.19758092897974025,0.1938443879424157,0.20107609998762263,11.219134528615227,20.963790974631806,7.3505021838184295
elastic,0.5,mixed|d0250e0400h0350,0.0,29,2990.206896551724,-1.7894840896700257,-1.8028340617995269,-1.7759909896277801,-1.725618527471701,-1.7359928950304906,-1.7148752605259947,-1.7894840896700257,-1.725618527471701,0.0,0.036931257593137264,0.03427200579385673,0.03944116659574737,19.306900530491504,19.08877080907413,11.981858170536707
elastic,0.5,mixed|d0250e0400h0350,0.17,28,2991.035714285714,-1.6795529182659317,-1.6896499503478066,-1.669292199268204,-1.5674273049592387,-1.5790884345328078,-1.5557146095381804,-1.776238992019101,-1.6641133787124083,0.08057172812764139,0.05423342343904811,0.05213388241297026,0.05631317592513027,11.95119185936929,19.419985935550223,10.242278335468166
elastic,0.5,mixed|d0250e0400h0350,0.28,31,2991.0,-1.6814906289933806,-1.6919378802951826,-1.6717425740931366,-1.5642675305013982,-1.5726012971481043,-1.556488039938153,-1.8063150916061783,-1.6890919931141957,0.10402038551066466,0.09702220247444625,0.0938728119264544,0.10011863274772444,10.789454090771015,19.81759963054076,9.980727028997045
elastic,0.5,mixed|d0250e0400h0350,0.5,28,2990.785714285714,-1.737574018498097,-1.7493677338588205,-1.7256350673571184,-1.614346775507437,-1.6259370879570592,-1.6031091103230635,-1.8852768116885181,-1.762049568697858,0.12308566099201759,0.195518368836702,0.19121686227752224,0.1999580569420498,11.23562609682734,20.852279189590416,8.144997948858244
elastic,0.5,mixed|d0300e0000h0700,0.0,33,2991.0,-1.7229303823590538,-1.732249779609332,-1.7138100814589508,-1.6850949057787397,-1.6947303862479886,-1.676280903448363,-1.7229303823590538,-1.6850949057787397,0.0,0.03897524550920056,0.036070249129124654,0.041656308162722956,18.894524053631407,19.03342512493706,7.886719099446237
elastic,0.5,mixed|d0300e0000h0700,0.17,32,2991.09375,-1.6995509452238244,-1.7076921407010406,-1.690279566553455,-1.6416158410867823,-1.6515759755067483,-1.6314345072779162,-1.7873337771866464,-1.7293986730496047,0.07315235996901862,0.07733349514140284,0.07342861919090604,0.08142983193484932,12.90548991579519,19.663828732321605,6.327207527663548
elastic,0.5,mixed|d0300e0000h0700,0.28,24,2991.125,-1.7057222744440395,-1.7210181560461304,-1.689916954509971,-1.6391294043635487,-1.6532611117999045,-1.6238911550107875,-1.8245748180467913,-1.7579819479663008,0.09904378633562679,0.13796362925338027,0.1336776800843412,0.1421397284427319,10.68934115146709,20.438941051770158,5.29650755651431
elastic,0.5,mixed|d0300e0000h0700,0.5,35,2990.9714285714285,-1.755559400378117,-1.7651895230261339,-1.74530078346861,-1.6807523163612288,-1.6909246380693852,-1.6699765505596995,-1.8932194555555941,-1.8184123715387062,0.11471671264789753,0.2486819304864746,0.24513316410451297,0.25267486166095043,11.031076683840855,21.863148273204214,4.220482148489673
elastic,0.5,mixed|d0300e0700h0000,0.0,31,2991.2903225806454,-1.7802924394827353,-1.7913603084846452,-1.7695468778218189,-1.6243813188243201,-1.6414934074241128,-1.6085347228091873,-1.7802924394827353,-1.6243813188243201,0.0,0.022253773276518424,0.019503671569307837,0.02480051665738094,18.936593425403387,19.00539995798761,22.72764165597144
elastic,0.5,mixed|d0300e0700h0000,0.17,35,2990.457142857143,-1.7072440041111812,-1.7184943350579036,-1.6967322213201554,-1.4904333431994579,-1.5004635942442135,-1.4807873386389703,-1.8039134472693437,-1.5871027863576206,0.08055786929846884,0.030401388473056304,0.02850828891769462,0.03243462068464456,10.422952563456564,19.370156680268277,18.798953438552218
elastic,0.5,mixed|d0300e0700h0000,0.28,27,2991.5185185185187,-1.7062103353734974,-1.717188085047225,-1.695955133268712,-1.4770983565631408,-1.4879161413234747,-1.4654652419576757,-1.8404222340313692,-1.6113102552210128,0.11184324888155998,0.057457749114845684,0.05431202409595414,0.06061617231059267,9.499592865441734,19.69841116900638,18.477555186042764
elastic,0.5,mixed|d0300e0700h0000,0.5,27,2991.740740740741,-1.740721137595013,-1.754190509609491,-1.7288992292645617,-1.5396606578973202,-1.5515236191982769,-1.527297196518922,-1.9082958654565754,-1.7072353857588822,0.13964560655130157,0.14941770540723492,0.14481213170222368,0.15471468991029005,10.497853789583028,20.530217376747807,12.690826634335501
elastic,0.5,mixed|d0500e0000h0500,0.0,32,2991.125,-1.7444860543053187,-1.7579307734422769,-1.7320491688597044,-1.6875069000932514,-1.6984835471144661,-1.6762192826310733,-1.7444860543053187,-1.6875069000932514,0.0,0.0358045873978764,0.03345339051719273,0.038320589529582554,19.082913541054666,19.09536689629495,12.254045963798518
elastic,0.5,mixed|d0500e0000h0500,0.17,31,2991.0,-1.7038841331308325,-1.7118423861451642,-1.6963456691256034,-1.594186072667683,-1.6035707627442333,-1.5845712265060787,-1.786446918260415,-1.6767488577972656,0.06880232094131858,0.0689811369592649,0.0651521769609905,0.07281198434011713,12.704932384544415,19.548612602094703,11.403696107034527
elastic,0.5,mixed|d0500e0000h0500,0.28,32,2991.03125,-1.7175056484450155,-1.7288609587518837,-1.7056808227562834,-1.603729253917487,-1.6147263391089222,-1.593744098086213,-1.8275251938407284,-1.7137487993132,0.09168295449642744,0.1211737422944538,0.11769225409249354,0.12476115496810423,11.011189835682899,20.17044992732709,9.167420422525247
elastic,0.5,mixed|d0500e0000h0500,0.5,28,2991.1785714285716,-1.769315261082813,-1.7820271097444766,-1.7564264758257133,-1.6329047205194442,-1.643746061852721,-1.621605763256572,-1.9022566956285314,-1.7658461550651625,0.11078452878809883,0.21755526687779686,0.21278083348530616,0.22209555819121113,11.586740947935093,21.175181138292857,7.312657579315391
elastic,0.5,mixed|d0500e0500h0000,0.0,34,2990.470588235294,-1.7799000458981293,-1.791357148170109,-1.7680899499364708,-1.671253243554462,-1.6874543522159133,-1.6559105356291945,-1.7799000458981293,-1.671253243554462,0.0,0.024563712391624352,0.022303831567081534,0.026788032799207787,19.205353293819197,19.06317844404551,20.466023623732923
elastic,0.5,mixed|d0500e0500h0000,0.17,30,2990.9666666666667,-1.6938675792569549,-1.7048689956267389,-1.683033747014594,-1.4948744370750935,-1.5047664906897997,-1.4841236717179083,-1.7866335967699907,-1.587640454588129,0.0773050145941964,0.03078156104030462,0.029198542525461224,0.03254275856825896,10.766308047379598,19.382126975809022,17.280104623933223
elastic,0.5,mixed|d0500e0500h0000,0.28,31,2990.8387096774195,-1.6972718606504025,-1.7089309519907319,-1.6856885203433614,-1.4918154066170517,-1.5049578872557143,-1.4799379922564864,-1.8216372925914233,-1.616180838558073,0.10363785995085058,0.06119861093366068,0.05842627369883688,0.06409184865820172,10.403032318308929,19.557011412345386,16.061809666831326
elastic,0.5,mixed|d0500e0500h0000,0.5,32,2991.15625,-1.7464455994918406,-1.7561558712604441,-1.7368510643028046,-1.544170116739322,-1.5582083507008464,-1.531454512806117,-1.9078361284185676,-1.7055606456660488,0.1344921074389392,0.14570877567441332,0.1416547248416984,0.15005215290692694,10.998595976294986,20.42310004327465,12.409425945499194
elastic,0.5,mixed|d0700e0000h0300,0.0,32,2991.625,-1.7461736293205583,-1.7580527927389968,-1.7340661069888144,-1.6701028925122001,-1.6840865110942749,-1.6565478449081046,-1.7461736293205583,-1.6701028925122001,0.0,0.03286759007947743,0.029552819000075548,0.03611854816534536,18.365282568992846,19.087360845184442,16.923833059606586
elastic,0.5,mixed|d0700e0000h0300,0.17,35,2991.1428571428573,-1.7082790903621108,-1.71822802872771,-1.697947694305987,-1.563824575958722,-1.5758051962461002,-1.5526033770958936,-1.788787836390125,-1.644333321986736,0.06709062169001147,0.06127589079632459,0.059049226858788065,0.06349762658230178,12.619099209407112,19.46954346408068,15.342758396423191
elastic,0.5,mixed|d0700e0000h0300,0.28,26,2990.0384615384614,-1.7366988565939079,-1.7469589411828579,-1.7259866287322945,-1.5807216216861275,-1.591938223717456,-1.5697026934136649,-1.8470014631077079,-1.6910242281999275,0.09191883876149975,0.10933647645372442,0.10427545114962646,0.11458374980944287,11.5918238125233,20.109471258011435,12.797766225649347
elastic,0.5,mixed|d0700e0000h0300,0.5,31,2991.1612903225805,-1.7688604682221754,-1.7810853119864565,-1.7556480252678928,-1.5870786499774099,-1.5991136748429697,-1.5748290482841956,-1.9096250697988464,-1.7278432515540811,0.11730383464722578,0.1950785242207156,0.18986634451045412,0.19987181004337562,12.021929803610929,20.74659439402463,10.045897171070495
elastic,0.5,mixed|d0700e0300h0000,0.0,33,2989.818181818182,-1.7639772104380291,-1.7759572997436368,-1.7514738570252149,-1.6513632724096308,-1.6647902119816054,-1.6369311474996135,-1.7639772104380291,-1.6513632724096308,0.0,0.02602512928709455,0.02343333099956028,0.02864318371733519,18.873891501026577,19.0684578297432,22.01512586286664
elastic,0.5,mixed|d0700e0300h0000,0.17,28,2990.785714285714,-1.7021479016537124,-1.7121555894508913,-1.6917724911372227,-1.4933262371966716,-1.5050285051024308,-1.481993723391728,-1.7877585938866891,-1.5789369294296485,0.07134224352748056,0.0374707421004513,0.034752229349737505,0.04038324276061613,11.469062380026562,19.368129757129896,19.36058594755323
elastic,0.5,mixed|d0700e0300h0000,0.28,32,2990.5,-1.7117585402265731,-1.7242789802919245,-1.700709815780948,-1.5102347272791907,-1.5228835021348133,-1.497399585907472,-1.829788791844368,-1.6282649788969854,0.09835854301482913,0.07321982381834809,0.06954077831634056,0.07716143957341928,11.233258827198885,19.63008039655036,16.65189549277776
elastic,0.5,mixed|d0700e0300h0000,0.5,25,2989.04,-1.7485601731175078,-1.7590593615052372,-1.738428359612257,-1.527709346748257,-1.5389453207491381,-1.515920586902585,-1.9098539058376063,-1.6890030794683555,0.13441144393341536,0.14697304418753018,0.14136982532346498,0.15284032452969293,11.3979272157559,20.335881592770363,12.35941655769471
elastic,0.5,mixed|d0900e0000h0100,0.0,30,2990.0333333333333,-1.7410502262518652,-1.7530926488316747,-1.727899240454204,-1.634895022493507,-1.6513540148648258,-1.6184802631151143,-1.7410502262518652,-1.634895022493507,0.0,0.026003430636952367,0.023187032260978343,0.028900398361632114,18.773189587380173,19.037080245750797,22.040807100372284
elastic,0.5,mixed|d0900e0000h0100,0.17,33,2991.3636363636365,-1.7049590184774974,-1.712595560680156,-1.6968028490610165,-1.537287848707051,-1.5479635122454187,-1.526589241046563,-1.7852879115163387,-1.6176167417458929,0.06694074419903474,0.05707394114392955,0.05435385122981723,0.05990086043253836,12.325444365642856,19.392397072497086,19.001897698015725
elastic,0.5,mixed|d0900e0000h0100,0.28,32,2990.3125,-1.7265574474570498,-1.7364257382767487,-1.7169856746493852,-1.5357215447219774,-1.5453279752071492,-1.5259733710760126,-1.838644477063867,-1.6478085743287947,0.09340585800568099,0.09797416931307637,0.09460304523357614,0.10132219942966875,12.030649521931913,19.817618092865622,15.562035342148683
elastic,0.5,mixed|d0900e0000h0100,0.5,34,2991.6176470588234,-1.7772486130069913,-1.7892806390936489,-1.7655166183703306,-1.553465242948312,-1.5639855932449818,-1.5423425876522139,-1.9196307730300095,-1.69584740297133,0.11865180001918177,0.18004970048303878,0.17512427758799654,0.18548310044448096,12.147375712470625,20.493482694187474,12.72470611396914
elastic,0.5,mixed|d0900e0100h0000,0.0,28,2989.5,-1.7461767183333416,-1.7598150812594087,-1.7311804135003361,-1.6246444040584798,-1.6406094332524312,-1.608695443404967,-1.7461767183333416,-1.6246444040584798,0.0,0.022103985934298267,0.019978586254751615,0.024127968221496685,18.829735057614375,19.045012398507897,23.84178757185142
elastic,0.5,mixed|d0900e0100h0000,0.17,33,2991.757575757576,-1.7005618088032723,-1.7122054622562737,-1.6886600651113464,-1.513825955182733,-1.5274797047595123,-1.5010675274605918,-1.7828528844041742,-1.5961170307836348,0.0685758963340849,0.04672377285274805,0.043781835609791674,0.049623805037265885,12.141244213194,19.369785645689017,20.50623752806341
elastic,0.5,mixed|d0900e0100h0000,0.28,34,2991.764705882353,-1.7344529698737723,-1.745974298901887,-1.7226117497318296,-1.5334260191387943,-1.546014553646936,-1.5204060363362368,-1.8469464592274418,-1.6459195084924636,0.09374457446139109,0.09140533177355073,0.08643744125253026,0.0966367295981546,12.095183673947078,19.78002073933357,17.342499789268487
elastic,0.5,mixed|d0900e0100h0000,0.5,27,2991.5925925925926,-1.7740981421882387,-1.7860343886876922,-1.7629170468054423,-1.5365486805197446,-1.5527978979731991,-1.5214802043955262,-1.925785290205704,-1.6882358285372097,0.1264059566812213,0.16226952280025908,0.15527497429507187,0.16989873320927476,11.965793387956307,20.435723517143384,13.336548343398285
elastic,0.5,fixed_split_vot (matched20001),0.0,30,2990.9333333333334,-1.6100841791524725,-1.6191349037434999,-1.6017948069524899,-1.6100841791524716,-1.6192698551979885,-1.601486431291918,-1.6100841791524725,-1.6100841791524716,0.0,0.06703598770736954,0.06252240830890128,0.07139251086593112,9.287016997076643,19.708063340386236,0.0
elastic,0.5,fixed_split_vot (matched20001),0.17,34,2991.0588235294117,-1.6137894480776058,-1.6226972774447177,-1.605469373963061,-1.6137894480776047,-1.622958408632985,-1.6050912824969226,-1.6972682575005271,-1.6972682575005265,0.06956567451910099,0.069176492463655,0.06541893689877433,0.07354631024706183,9.88224337507563,19.736087272165985,0.0
elastic,0.5,fixed_split_vot (matched20001),0.28,30,2991.0,-1.6129065938918825,-1.6208191518049269,-1.6054819768711417,-1.6129065938918827,-1.6215338710080343,-1.6047600937384026,-1.7484224748681454,-1.7484224748681443,0.11292990081355181,0.07467959433857127,0.06959740332107434,0.08097709796054832,10.68920825690011,19.713132481715533,0.0
elastic,0.5,fixed_split_vot (matched20001),0.5,37,2991.0,-1.6088305055161984,-1.6176177973869303,-1.6009596730122644,-1.6088305055161989,-1.616932057163255,-1.600489199526854,-1.8340574976657487,-1.8340574976657489,0.18768916012462505,0.10525252638972316,0.10071323205078052,0.10973489662249998,13.32328702966492,19.704846252476433,0.0
