kind,method,toll,pct,value,ci_lo,ci_hi,n,mode
selfishness_gap,mixed|d0700e0000h0300,0.0,108.28282092942882,1.0828282092942882,1.0702336738404017,1.094950323999634,22,paired
selfishness_gap_vs_so,mixed|d0700e0000h0300,0.0,8.289423129769478,-0.13346669035542408,-0.15263495610336786,-0.11456440673089709,22,paired
selfishness_gap,mixed|d0700e0000h0300,0.17,105.52821775555526,1.0552821775555525,1.043808721022799,1.0664677002313152,26,paired
selfishness_gap_vs_so,mixed|d0700e0000h0300,0.17,5.5342046317154425,-0.08931041038164594,-0.10721513619426036,-0.07007936137131553,26,paired
selfishness_gap,mixed|d0700e0000h0300,0.28,107.17971407681316,1.0717971407681315,1.0620424941055187,1.081352477121923,16,paired
selfishness_gap_vs_so,mixed|d0700e0000h0300,0.28,7.2034130455345995,-0.11618432399669563,-0.1313858017765641,-0.10053712713789645,16,paired
selfishness_gap,mixed|d0700e0000h0300,0.5,109.87173632800446,1.0987173632800447,1.086063896515749,1.11291000776634,25,paired
selfishness_gap_vs_so,mixed|d0700e0000h0300,0.5,9.88466900230313,-0.15902757027835643,-0.17966336781526174,-0.13824446324110776,25,paired
toll_gap,mixed|d0700e0000h0300,0.17,-35.87678758003817,-0.048824522955646044,-0.07839640734192123,-0.020608433163228575,16,paired
toll_gap,mixed|d0700e0000h0300,0.28,3.201557051351763,0.004356981388002196,-0.01997411246870312,0.032851949554734944,8,paired
toll_gap,mixed|d0700e0000h0300,0.5,22.588003860072458,0.030739890257118613,0.003479793336469281,0.05715633908526721,18,paired
toll_direct,mixed|d0700e0000h0300,0.17,-2.5070696714405707,0.043777789471388814,0.026019765904083583,0.059866454047524734,26,paired
toll_direct,mixed|d0700e0000h0300,0.28,-0.6796364644541911,0.011867632717545675,-0.0018985437463055566,0.025374705811225053,18,paired
toll_direct,mixed|d0700e0000h0300,0.5,1.2296879815749373,-0.021472487257185802,-0.04179429406270379,-0.0022001203254923304,24,paired
second_best_toll,mixed|d0700e0000h0300,0.17,-2.5070696714405707,0.043777789471388814,0.027121146935726155,0.06191345327501603,26,paired
selfishness_gap,mixed|d0700e0300h0000,0.0,108.72969398507699,1.08729693985077,1.077579674331706,1.0975459264821021,22,paired
selfishness_gap_vs_so,mixed|d0700e0300h0000,0.0,8.738916896041955,-0.14070391837245386,-0.15601515540764405,-0.12617595989154565,22,paired
selfishness_gap,mixed|d0700e0300h0000,0.17,104.99203447447955,1.0499203447447956,1.0408613699782763,1.058995957610632,22,paired
selfishness_gap_vs_so,mixed|d0700e0300h0000,0.17,5.0123737616806245,-0.08088915886421248,-0.0947210241704241,-0.06834660705185427,22,paired
selfishness_gap,mixed|d0700e0300h0000,0.28,106.05542669653367,1.0605542669653367,1.0485780586257285,1.0718325053751954,20,paired
selfishness_gap_vs_so,mixed|d0700e0300h0000,0.28,6.047058018114116,-0.09753339751063037,-0.1153710801340702,-0.0792026613580703,20,paired
selfishness_gap,mixed|d0700e0300h0000,0.5,108.34537688043082,1.0834537688043082,1.0763276876556005,1.0907803670607101,20,paired
selfishness_gap_vs_so,mixed|d0700e0300h0000,0.5,8.367018211979376,-0.13461114139642016,-0.14680929989225988,-0.12363244516697348,20,paired
toll_gap,mixed|d0700e0300h0000,0.17,-37.180563616303836,-0.05721829639818475,-0.07901177692869879,-0.03470144384210293,16,paired
toll_gap,mixed|d0700e0300h0000,0.28,-33.102282576051834,-0.05094210608099681,-0.09779811864069797,-0.00725574020904759,10,paired
toll_gap,mixed|d0700e0300h0000,0.5,0.17139121699629936,0.00026375913919281127,-0.019275904799088046,0.020280451213710266,13,paired
toll_direct,mixed|d0700e0300h0000,0.17,-3.033992273547657,0.0535189322718313,0.039951865461850845,0.0658172495208572,23,paired
toll_direct,mixed|d0700e0300h0000,0.28,-3.0411801165059185,0.05364572418353711,0.034041206263790945,0.07192446633383305,25,paired
toll_direct,mixed|d0700e0300h0000,0.5,-1.082662858311356,0.01909792608648929,0.003705253000714502,0.0349826051390394,23,paired
second_best_toll,mixed|d0700e0300h0000,0.17,-3.033992273547657,0.0535189322718313,0.04066806799701817,0.06659704525322134,23,paired
selfishness_gap,mixed|d0800e0000h0200,0.0,108.40285202934206,1.0840285202934206,1.0735001208990977,1.0939567422229775,26,paired
selfishness_gap_vs_so,mixed|d0800e0000h0200,0.0,8.39496800619431,-0.13516605171264634,-0.15097394541462822,-0.1192623154188087,26,paired
selfishness_gap,mixed|d0800e0000h0200,0.17,105.54555493410496,1.0554555493410496,1.043982128916837,1.06719412051069,28,paired
selfishness_gap_vs_so,mixed|d0800e0000h0200,0.17,5.549130954844354,-0.08955128980928628,-0.10812036705771863,-0.07278665490787391,28,paired
selfishness_gap,mixed|d0800e0000h0200,0.28,106.54762453464677,1.0654762453464677,1.054516043150298,1.077158924178327,26,paired
selfishness_gap_vs_so,mixed|d0800e0000h0200,0.28,6.547446459495848,-0.10560419567674915,-0.1228838023729427,-0.08924763065459891,26,paired
selfishness_gap,mixed|d0800e0000h0200,0.5,109.17673886444268,1.0917673886444268,1.08264670278008,1.100868967732683,34,paired
selfishness_gap_vs_so,mixed|d0800e0000h0200,0.5,9.169713891540496,-0.14752515435566005,-0.16210422545311634,-0.1333645591212067,34,paired
toll_gap,mixed|d0800e0000h0200,0.17,-30.312079280596773,-0.039463635888627446,-0.06935974617410293,-0.009074082748731699,20,paired
toll_gap,mixed|d0800e0000h0200,0.28,-26.300045544688523,-0.034240324183048676,-0.06334926846653241,-0.0030854705612686603,18,paired
toll_gap,mixed|d0800e0000h0200,0.5,16.013679695576478,0.020848389148541934,-0.00395292176791661,0.04765046900060265,24,paired
toll_direct,mixed|d0800e0000h0200,0.17,-2.0698267458953716,0.036020683619875135,0.019451978346374636,0.05037175772202871,32,paired
toll_direct,mixed|d0800e0000h0200,0.28,-1.047571209237495,0.018230623008454093,0.0032217267203576623,0.033835909394023936,32,paired
toll_direct,mixed|d0800e0000h0200,0.5,0.9442170507814932,-0.01643197611690877,-0.032668113328167984,7.769620092497857e-05,33,paired
second_best_toll,mixed|d0800e0000h0200,0.17,-2.0698267458953716,0.036020683619875135,0.02058298641228629,0.05051697510893374,32,paired
selfishness_gap,mixed|d0800e0200h0000,0.0,108.77024299235654,1.0877024299235654,1.0797749423598328,1.0974563031417042,28,paired
selfishness_gap_vs_so,mixed|d0800e0200h0000,0.0,8.778420308392471,-0.14133995656493487,-0.15623811834860085,-0.12766467519855756,28,paired
selfishness_gap,mixed|d0800e0200h0000,0.17,105.321418275716,1.05321418275716,1.0448686473869384,1.060746503788384,30,paired
selfishness_gap_vs_so,mixed|d0800e0200h0000,0.17,5.323811398378997,-0.0859151065825931,-0.09745340222239555,-0.07374064840919084,30,paired
selfishness_gap,mixed|d0800e0200h0000,0.28,106.41856423461007,1.0641856423461007,1.0532553400172109,1.073932065325069,27,paired
selfishness_gap_vs_so,mixed|d0800e0200h0000,0.28,6.4219827107138725,-0.1035805825997007,-0.11875583179654031,-0.08711089483695084,27,paired
selfishness_gap,mixed|d0800e0200h0000,0.5,109.39684706645431,1.0939684706645432,1.0837718319604095,1.1037932501026468,30,paired
selfishness_gap_vs_so,mixed|d0800e0200h0000,0.5,9.381500097555582,-0.15093243544450613,-0.166120334999914,-0.13605877485400278,30,paired
toll_gap,mixed|d0800e0200h0000,0.17,-34.587181212009355,-0.050211297150737015,-0.07227934920708694,-0.02929718236491014,22,paired
toll_gap,mixed|d0800e0200h0000,0.28,-22.453753469307724,-0.03259681905518613,-0.06342601758378436,-0.0063214698891937,20,paired
toll_gap,mixed|d0800e0200h0000,0.5,10.551052550150638,0.015317294335182897,-0.004311339224657661,0.03633334982386548,21,paired
toll_direct,mixed|d0800e0200h0000,0.17,-3.0480188823507683,0.053500574534633846,0.037880635187076316,0.0700423922272136,35,paired
toll_direct,mixed|d0800e0200h0000,0.28,-2.151408566790793,0.037762756342660554,0.02100612640757885,0.05411477209897875,35,paired
toll_direct,mixed|d0800e0200h0000,0.5,-0.08553394755770576,0.0015013408752321098,-0.012218678573429915,0.01296211041161361,33,paired
second_best_toll,mixed|d0800e0200h0000,0.17,-3.0480188823507683,0.053500574534633846,0.03866296202062607,0.0692784879535441,35,paired
selfishness_gap,mixed|d0900e0000h0100,0.0,107.66836914651559,1.0766836914651559,1.067703607486263,1.0868005869988533,22,paired
selfishness_gap_vs_so,mixed|d0900e0000h0100,0.0,7.671113614650932,-0.12351138667430601,-0.13901075855212824,-0.10809617847749851,22,paired
selfishness_gap,mixed|d0900e0000h0100,0.17,105.41910060521997,1.0541910060521997,1.0445537676723302,1.0631341359910627,26,paired
selfishness_gap_vs_so,mixed|d0900e0000h0100,0.17,5.434228058523514,-0.08769699899292502,-0.10272983756546777,-0.07267410790769395,26,paired
selfishness_gap,mixed|d0900e0000h0100,0.28,106.99569417530203,1.0699569417530204,1.0599897010322654,1.0798599759831946,21,paired
selfishness_gap_vs_so,mixed|d0900e0000h0100,0.28,6.996980461486398,-0.11285475923664079,-0.12896999242677043,-0.097259619428292,21,paired
selfishness_gap,mixed|d0900e0000h0100,0.5,110.2876078009624,1.102876078009624,1.0939389674836757,1.1119370181588841,28,paired
selfishness_gap_vs_so,mixed|d0900e0000h0100,0.5,10.298577351059782,-0.1656866540580318,-0.1805631297643042,-0.15218264454319563,28,paired
toll_gap,mixed|d0900e0000h0100,0.17,-26.94788033704625,-0.035292573654503986,-0.060390887526901534,-0.011124066715707061,17,paired
toll_gap,mixed|d0900e0000h0100,0.28,-24.906889019582355,-0.032619568004379706,-0.054838133660773385,-0.008215180260650207,14,paired
toll_gap,mixed|d0900e0000h0100,0.5,34.68126888804733,0.04542068694658711,0.02556252002588255,0.07147334584479659,15,paired
toll_direct,mixed|d0900e0000h0100,0.17,-2.238770957485949,0.03897812682057016,0.021110564321466036,0.05543743486187509,26,paired
toll_direct,mixed|d0900e0000h0100,0.28,-1.147046172861435,0.019970649987817373,0.00542843319416154,0.035875044180060725,24,paired
toll_direct,mixed|d0900e0000h0100,0.5,2.1993567952527937,-0.03829190645983454,-0.05837631406317961,-0.016951246226162727,24,paired
second_best_toll,mixed|d0900e0000h0100,0.17,-2.238770957485949,0.03897812682057016,0.022943002868353546,0.05393201814692201,26,paired
selfishness_gap,mixed|d0900e0100h0000,0.0,108.79400161998198,1.0879400161998198,1.076449661145903,1.0988936448788376,22,paired
selfishness_gap_vs_so,mixed|d0900e0100h0000,0.0,8.793034566006229,-0.14157525841467455,-0.1590919817000983,-0.12432668563816326,22,paired
selfishness_gap,mixed|d0900e0100h0000,0.17,105.58686172796632,1.0558686172796632,1.0460219099309942,1.0648701917939631,25,paired
selfishness_gap_vs_so,mixed|d0900e0100h0000,0.17,5.57953826950653,-0.09004199984474823,-0.10508115644932314,-0.07495706426255418,25,paired
selfishness_gap,mixed|d0900e0100h0000,0.28,107.47282797569595,1.0747282797569595,1.0663604226071315,1.083167335414333,25,paired
selfishness_gap_vs_so,mixed|d0900e0100h0000,0.28,7.475646720485472,-0.12057519889077245,-0.13387262635384287,-0.10711167699880164,25,paired
selfishness_gap,mixed|d0900e0100h0000,0.5,110.29464130126732,1.1029464130126732,1.0931409593476806,1.1127735590691517,25,paired
selfishness_gap_vs_so,mixed|d0900e0100h0000,0.5,10.306001344083038,-0.16580609352251735,-0.18277830307835752,-0.14981643163136973,25,paired
toll_gap,mixed|d0900e0100h0000,0.17,-33.12877694206453,-0.04508579374002193,-0.08247749682907463,-0.012934821443808432,15,paired
toll_gap,mixed|d0900e0100h0000,0.28,-2.5689371864211794,-0.003496131846962162,-0.031494327444898114,0.023387740375912392,12,paired
toll_gap,mixed|d0900e0100h0000,0.5,14.74129948573701,0.020061808778395904,-0.01159784258113304,0.05122496457618286,15,paired
toll_direct,mixed|d0900e0100h0000,0.17,-2.2875299143247996,0.03994431478885029,0.018874548572702342,0.06217372399056373,24,paired
toll_direct,mixed|d0900e0100h0000,0.28,-0.5707042565127839,0.009965504857763626,-0.010774016702393786,0.030545884227112092,22,paired
toll_direct,mixed|d0900e0100h0000,0.5,0.5563225241877051,-0.00971437439621008,-0.03256543593770777,0.014145911730564498,20,paired
second_best_toll,mixed|d0900e0100h0000,0.17,-2.2875299143247996,0.03994431478885029,0.019698396112612895,0.059492820427996425,24,paired
